,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Pipeline Signal ID,Source,Detection,PM RA err (mas/yr),PM Dec err (mas/yr),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err
515,5,5,5,5,5,5,5,87.7,212.0,123.73,0,0,1,KP,True,12.212,0.007,1,spoc-s01-s65-b0A-KP,SPOC,0.053,0.041,0.0001025331,1.53736434898399,5.58803e-07,1.75287788401042,0.016976692,19.531812,0.132483,17828.6194881916,122.01345,13.3084501882345,0.6212685,1422.60751330224,1566.35798031619,182.28227,386.346,5.192,5959.0,,4.4894,,0.95958799123764,0.0442739,-0.01,0.05,1.08,0.136954
517,3,5,5,3,4,4,5,32.1,125.3,53.68,1,12,1,CP,True,9.4727,0.006,1,qlp-s35-tois,SPOC,0.053,0.048,0.0007099,6.5562078,1.47e-05,2.314,0.169,3.229435,0.001086,2970.0,1.00054,8.40415,0.433515,99.2324,879.0,52.0,156.226,0.753,6845.0,203.0,4.36113,0.340345,1.47,0.07,,,1.04,0.135072
519,5,5,5,5,5,5,5,36.2,100.1,111.7,0,0,3,KP,True,11.5598,0.006,1,qlp-s46-tois,SPOC,0.075,0.046,0.0003968,4.6418368,4e-06,3.721,0.084,8.677041,0.000469,7960.0,0.431926,12.9164,0.640675,469.054,1296.0,91.0,405.238,7.6375,5743.0,,4.14093,,1.41,0.07,,,1.059,0.126594
522,5,5,5,5,5,5,5,39.3,44.0,317.0,0,0,1,KP,True,12.4257,0.007,1,spoc-s01-s65-b0A-KP,SPOC,0.057,0.066,0.0022492942,3.30239073049626,7.1701274e-06,5.17435987284438,0.07932384,8.751041,0.125955,8027.61220244377,116.00178,17.8079912431774,0.9587896,2236.57159681027,1753.94290074992,51.495106,861.843,24.5325,6071.0,,3.93311,,1.91031002998352,0.0994273,,,1.16,0.158521
523,5,5,5,5,5,5,5,66.5,130.1,317.0,1,5,3,EB,False,8.77728,0.006,1,spoc-s34-b0A,SPOC,0.055,0.05,0.0013376618,19.3721050588841,0.0019469516,3.085914879874,0.12530565,3.501232,0.124858,3219.55946447088,114.99179,17.4598300586011,11.617007,233.133540495191,996.600129707222,36.139015,181.987,1.266,6529.0,199.0,4.00314,0.334497,1.88186,0.0818217,,,1.323,0.207821
524,3,5,5,3,4,4,4,40.2,188.9,42.34,0,8,3,CP,True,8.86849,0.006,1,qlp-s62-ffi,SPOC,0.072,0.069,0.0004136,5.4435354,3e-06,3.5,0.198,3.500622,0.046618,3219.0,42.9356,7.30242,0.327956,402.866,1248.0,106.0,114.173,0.5885,6313.0,196.0,4.32632,0.289026,1.25,0.06,,,1.141,0.147016
526,5,5,5,5,5,5,5,56.7,62.6,317.0,0,1,2,KP,True,12.3368,0.007,1,spoc,UNKNOWN,0.061,0.089,0.0010015,2.05286837159852,3.121559e-06,2.62011277245046,0.05907136,9.796231,0.20239,8982.08035620182,186.39113,17.626740467862,1.0658941,3140.92377397598,1909.34363932609,32.10086,730.933,23.4385,6010.0,,4.13259,,1.70948004722595,0.0996984,,,1.1,0.137248
530,5,5,5,5,5,5,5,33.5,60.8,317.0,0,3,1,EB,False,9.3994,0.007,1,spoc,UNKNOWN,0.071,0.068,0.004799821,3.74420073543415,0.0012046172,3.50047618655898,0.3500947,0.872482,0.119201,803.26278168871,109.78208,18.1173790236534,20.382994,38392.1562997512,3570.09995695323,12.870724,900.651,38.0205,9988.0,138.2,3.59,0.07,4.23822,0.207362,,,2.56,0.33044
532,5,5,5,5,5,5,5,280.7,605.1,317.0,9,1,3,PC,False,9.1103,0.006,1,spoc,UNKNOWN,0.053,0.051,0.0004857199,1.26021513444316,1.7670287e-05,1.78291623837347,0.029233422,4.037441,0.063911,3711.71525794031,58.862053,28.2499512267064,7.20672,60333.0433838478,3997.22465805771,60.634705,436.431,5.9645,9255.0,179.5,3.88,0.07,2.90988993644714,0.0878742,,,2.35,0.334105
534,5,5,5,5,5,5,5,121.6,452.9,317.0,4,0,3,EB,False,8.2268,0.006,1,qlp-s61-ffi,QLP,0.062,0.069,0.0013302,22.6384642,0.0001137,4.988,0.495,5.422657,3.199837,4982.0,2942.82,28.0326,4.27381,636.099,1399.0,93.0,253.02,2.461,9511.0,179.3,4.05,0.07,2.42,0.07,,,2.42,0.336257
537,5,5,5,5,5,5,5,,,317.0,0,1,1,EB,False,6.725,0.007,1,spoc-s01-s65-b0A,QLP,0.095,0.106,0.0005860461,2.51838455597415,4.025606e-06,2.15962059671432,0.06852825,0.669044,0.033475,616.02274824989,30.830702,21.135440690417,6.6040735,30104.8834445584,3359.53358529825,36.267117,390.393,9.291,10817.0,134.0,,,5.78883981704712,,,,,
538,5,5,5,5,5,5,5,,,317.0,0,0,1,PC,False,10.441,0.045,1,qlp,QLP,,,0.00103,18.90372,0.00081,9.067,0.168,26.675855,0.004002,24270.0,3.68583,,,,,128.0,,,,,,,,,,,,
539,5,5,5,5,5,5,5,392.1,3618.5,317.0,0,0,1,EB,False,10.1749,0.006,1,qlp,QLP,0.107,0.094,0.0002316,8.4915117,3.3e-06,6.035,0.063,45.045983,0.001088,40640.0,1.00177,87.0155,8.87517,2278.83,1924.0,230.0,1219.08,119.46,9365.0,407.8,4.08,1.27,4.18,0.43,,,2.38,0.319348
540,5,5,5,5,5,5,5,11.4,51.1,53.26,5,6,3,PC,False,10.1985,0.006,1,qlp-s61-ffi,UNKNOWN,0.043,0.04,0.0021416,10.4137962,2.37e-05,3.482,0.209,2.117077,0.067299,1948.0,61.983,8.3814,0.406739,131.058,942.0,25.0,358.441,3.8825,6439.3,182.5,4.12,0.6,1.97,0.09,,,1.3,0.202781
541,5,5,5,5,5,5,5,176.0,575.4,317.0,2,0,4,EB,False,10.1078,0.006,1,qlp,UNKNOWN,0.046,0.055,0.00148,13.9086,0.0,2.987,0.146,5.180444,1.508125,4760.0,1388.07,37.5946,9.55057,,,33.0,382.898,4.7545,6333.0,128.0,3.81,0.08,2.29,0.1,,,1.252,0.190589
543,5,5,5,5,5,5,5,6.4,25.2,37.61,0,1,1,EB,False,9.9959,0.006,1,qlp,QLP,0.041,0.043,0.00515,7.64348,6e-05,2.772,0.454,0.608183,0.000868,560.0,0.799349,6.82171,0.406298,170.804,1007.0,19.0,432.642,3.8765,6258.1,103.6,3.59,0.08,2.94,0.12,-0.335808,0.0458287,1.22,0.176936
544,5,5,5,5,5,5,5,22.7,58.0,52.53,1,2,1,EB,False,9.9071,0.006,1,spoc,UNKNOWN,0.038,0.042,0.002083376,1.51360034493789,0.00021917185,2.44006945226305,0.2813182,0.809326,0.055962,745.139340540576,51.541286,8.30901932857473,2.3770592,14144.8668844288,2781.43852554686,11.865457,388.682,3.7825,6017.0,129.7,3.55,0.08,2.93328,0.134,,,1.11,0.151452
545,5,5,5,5,5,5,5,17.0,44.8,52.6,1,4,1,PC,False,9.796,0.006,1,qlp,QLP,0.048,0.047,0.00508,6.5224,0.00248,2.63,0.484,0.917372,0.002255,844.574,2.07697,8.46817,0.49569,71.5773,810.0,11.0,253.619,1.8255,4951.7,77.1,3.55,0.4,2.65,0.08,,,,
546,5,5,5,5,5,5,5,,,317.0,2,0,1,EB,False,10.1356,0.008,1,qlp-s61-ffi,QLP,0.047,0.054,0.0027453,3.0432421,9.6e-06,3.192,0.499,1.762494,0.063727,1622.0,58.6932,11.9045,0.642488,3620.18,2160.0,32.0,869.555,23.0415,8000.0,174.4,,,3.59,0.16,,,,
547,5,5,5,5,5,5,5,110.6,136.9,317.0,2,0,1,PC,False,10.4708,0.008,1,qlp,QLP,0.05,0.053,0.0032,0.82967,0.00021,1.755,0.05,5.163589,0.514168,4744.55,473.454,20.1053,6.45846,65023.4,4448.0,34.0,618.602,11.4245,6991.1,203.7,3.83,0.67,2.65,0.15,,,2.56,0.315785
548,5,5,5,5,5,5,5,,,16.34,1,1,1,EB,False,10.2681,0.008,1,qlp-s61-ffi,QLP,0.069,0.064,0.0027056,4.3652608,1.43e-05,1.976,0.245,1.479781,0.067406,1362.0,62.0814,,,1044.26,1583.0,19.0,829.726,29.905,9156.5,482.7,,,,,,,,
551,4,5,5,4,4,4,4,12.0,63.9,48.18,5,20,7,PC,True,9.74179,0.006,1,qlp-s61-ffi,QLP,0.059,0.053,0.0023676,16.1798603,4.61e-05,6.495,0.24,2.444571,0.049191,2249.0,45.3053,7.89958,0.412377,131.122,942.0,35.0,205.924,1.5805,5900.8,129.6,4.04,0.08,1.63,0.08,0.176,0.012,1.072,0.136382
552,5,5,5,5,5,5,5,,,317.0,0,0,1,PC,False,10.4029,0.01,1,qlp,QLP,0.063,0.064,0.00301,1.07242,0.00013,1.996,0.216,0.686608,0.000801,632.189,0.737297,22.0397,0.897804,1909.78,1841.0,20.0,1006.54,42.769,5001.6,55.5,,,7.97,0.18,,,,
554,5,5,5,5,5,5,5,277.6,540.5,317.0,1,0,1,EB,False,10.2688,0.006,1,qlp-s62-ffi,QLP,0.099,0.08,0.0010274,2.0034063,2.1e-06,2.661,0.562,3.667289,5.509594,3372.0,5061.67,30.4003,5.37651,15162.9,3091.0,57.0,431.861,8.0455,6514.0,298.8,4.03,0.56,2.27,0.1,,,1.44,0.249468
555,5,5,5,5,5,5,5,17.8,67.1,85.01,2,4,1,EB,False,10.5259,0.011,1,spoc-s34-b0A,QLP,0.049,0.052,0.0017509076,2.14563244308398,0.00030249744,2.16800959448492,0.32216987,1.563146,0.110939,1438.67469530242,102.17381,11.0288578407982,2.7573917,28811.4006978736,3322.85081009386,11.071719,921.917,30.9445,9389.0,182.7,3.92,0.07,2.80165,0.117136,,,2.39,0.312146
558,5,5,5,5,5,5,5,71.8,113.1,317.0,1,0,1,EB,False,10.4989,0.006,1,qlp-s61-ffi,QLP,0.048,0.047,0.0023802,3.6649528,9.2e-06,3.245,0.964,4.204501,5.983501,3865.0,5495.85,16.4945,5.27668,13611.8,3009.0,31.0,437.969,5.9295,7889.0,115.2,4.53,0.59,1.61,0.05,,,2.07,0.306847
562,5,5,5,5,5,5,5,31.1,84.5,34.66,3,5,1,PC,False,9.947331,0.006,1,qlp,QLP,0.042,0.043,0.00274,0.88501,0.00021,1.622,0.202,0.890972,0.001912,820.279,1.76139,6.77007,0.340373,2010.85,1865.0,22.0,255.901,1.636,5362.0,52.1,3.75,0.59,2.15,0.04,,,0.962,0.127279
563,3,5,5,3,4,4,4,94.7,155.2,317.0,8,10,3,CP,True,10.3015,0.006,1,qlp-s62-ffi,QLP,0.05,0.053,0.0004211,4.6616079,5.5e-06,4.007,0.044,13.076869,0.150166,11972.0,138.298,19.1536,0.670447,1329.63,1682.0,191.0,360.408,3.951,7437.0,135.9,4.21,0.08,1.7,0.06,,,1.7,0.271171
565,5,5,5,5,5,5,5,,,317.0,1,1,3,PC,False,10.251,0.013,1,qlp,QLP,0.099,0.094,0.00114,2.42232,0.00022,2.873,0.212,6.202601,0.01117,5696.52,10.2883,,,197.858,1044.0,63.0,6149.76,1865.84,2838.0,162.0,,,,,,,,
567,5,5,5,5,5,5,5,,,14.37,2,0,1,EB,False,10.1853,0.006,1,qlp-s62-ffi,QLP,2.1,2.0,0.0020928,1.8080364,3.9e-06,2.892,0.581,1.373239,1.157577,1264.0,1065.6,,,12760.9,2960.0,38.0,,,5354.5,17.2,,,,,,,,
568,1,5,5,1,4,4,4,11.2,126.9,9.24,8,4,9,CP,True,10.2139,0.007,1,qlp-s62-ffi,QLP,0.105,0.082,0.0008304,5.0987802,7.1e-06,0.905,0.074,2.450012,0.168972,2254.0,155.617,3.00392,0.130467,3.59572,383.0,16.0,33.0231,0.05845,3633.0,70.0,4.80423,0.365746,0.55,0.02,,,0.542958,0.0204441
570,3,5,5,3,4,4,4,54.4,233.1,63.62,2,6,1,CP,True,8.5615,0.006,1,spoc-s01-s65-b0A-CP,SPOC,0.052,0.053,0.0002526,6.40252947289262,1.4211869e-06,3.9233956051866,0.020344432,4.149951,0.021843,3814.95089452595,20.11759,9.30024125736027,0.38569346,623.027683369465,1274.22636158641,199.4987,123.297,0.469,7056.0,206.0,4.33435,0.325246,1.40719997882843,0.0580025,,,1.42,0.235839
571,5,5,5,5,5,5,5,45.5,152.9,117.45,0,1,1,EB,False,10.1913,0.008,1,spoc-s01-s65-b0A-PC,SPOC,0.097,0.104,0.00041841657,7.57467495428118,4.3952673e-06,3.08478661042268,0.037665483,6.76133,0.082041,6208.06493046128,75.560074,13.4069567286571,0.6467533,516.851744593895,1216.07748044613,95.56752,275.377,7.6635,6422.0,197.0,4.20608,0.594182,1.48854994773865,0.0707236,,,1.34,0.212773
572,5,5,5,5,4,5,5,156.6,282.2,317.0,0,1,1,CP,True,9.3371,0.01,1,qlp-s71-ffi,QLP,0.096,0.065,0.0002534,2.7443216,1.7e-06,3.42,0.044,10.989882,0.126148,10071.0,116.18,20.1852,0.687018,5405.6,2388.0,199.0,330.739,6.685,8730.0,152.7,4.19,0.07,1.97,0.07,,,2.19,0.314869
573,5,5,5,5,4,5,5,88.4,150.8,317.0,0,1,1,CP,True,9.6129,0.006,1,qlp-s61-ffi,QLP,0.074,0.051,0.0007969,4.786958,5.6e-06,4.936,0.075,9.147755,0.100218,8390.0,92.2995,18.0112,0.675597,2320.18,1933.0,96.0,341.263,5.0425,7668.6,138.4,4.13,0.08,1.91,0.07,0.176,0.02,1.796,0.293388
574,3,5,5,3,4,4,4,86.7,160.9,317.0,1,27,5,CP,True,9.50712,0.006,1,qlp-s61-ffi,SPOC/QLP,0.06,0.075,0.0003002,4.4010465,1.4e-06,4.757,0.04,7.520825,0.0447,6903.0,41.169,19.7441,0.66082,3731.9,2177.0,261.0,437.215,8.357,8489.0,178.9,4.03,0.08,2.32,0.08,,,2.11,0.345411
575,5,5,5,5,5,5,5,136.7,229.8,317.0,0,0,1,PC,False,10.0267,0.013,1,qlp,QLP,0.125,0.099,0.00062,1.13889,6e-05,2.154,0.248,5.844139,0.00098,5368.19,0.902334,22.4869,1.44558,16504.7,3157.0,87.0,629.834,29.16,7852.8,250.7,4.08,1.28,2.79,0.18,,,2.42,0.341473
576,4,5,5,4,4,4,4,89.4,247.6,100.48,6,12,5,PC,True,9.65646,0.007,1,qlp,QLP,0.117,0.087,0.00043,3.4076,0.00014,3.69,0.056,8.173711,0.000265,7500.0,0.244342,12.1343,0.579782,1052.9,1586.0,170.0,178.68,2.991,6174.0,156.8,4.23,0.08,1.38,0.07,,,1.179,0.161577
577,4,5,5,4,4,4,5,33.3,143.6,104.84,0,33,5,CP,True,8.69437,0.006,1,qlp-s33-tois,QLP,0.105,0.099,0.000718,8.7179665,1.23e-05,6.143,0.124,2.630666,7.2e-05,2420.0,0.0662036,12.3121,0.469985,2341.09,1937.0,42.0,333.379,8.0155,9165.0,230.7,4.05,0.07,2.38,0.09,,,2.321,0.329025
579,5,5,5,5,5,5,5,17.8,80.9,29.67,2,1,3,EB,False,8.783341,0.006,1,spoc,UNKNOWN,0.039,0.053,0.001046011,2.59507471269952,0.00020455132,0.792127360412531,0.2731439,0.722527,0.048998,665.250277447965,45.128178,5.9382554925551,6.0433493,5582.81003994666,2204.61603704423,11.98571,233.697,1.524,6852.0,125.0,3.91,0.09,2.24201,0.0953369,,,1.483,0.25686
580,5,5,5,5,5,5,5,2176.8,13769.6,317.0,0,0,1,EB,False,10.3357,0.006,1,qlp,UNKNOWN,0.085,0.06,0.0002494,1.5521101,7e-07,2.699,0.034,5.911612,0.271178,5430.0,249.733,208.489,,5297.55,2376.0,263.0,1278.41,54.865,4997.1,86.0,2.36,0.17,12.23,,-0.53,0.09,,
581,5,5,5,5,5,5,5,6.8,62.2,20.97,1,0,3,PC,False,13.9036,0.007,1,spoc,SPOC,0.102,0.143,0.002628,4.503645,0.000869,1.973292,0.304933,13.685524,1.211043,12525.725237,1114.7897,11.197034,1.881909,35.7949976881918,623.843040097551,9.939798,116.496,0.8835,3267.0,,4.438,,1.0,,,,0.427418,0.0204592
582,5,5,5,5,5,5,5,8.6,85.8,3.07,0,3,1,PC,False,9.1299,0.006,1,spoc,SPOC,0.284,0.478,0.001804,0.49359,7.2e-05,1.545897,0.336383,0.267886,0.029709,246.702105,27.362505,1.733849,1.121573,7238.7191072054,2352.53005598165,7.43477,92.8368,0.7164,5872.0,191.0,4.43995,0.313994,1.02918,0.149487,0.005,0.027,1.09,0.139553
583,5,5,5,5,5,5,5,11.3,17.6,2.74,0,3,3,PC,False,8.1075,0.006,1,spoc,SPOC,0.083,0.087,0.001801,0.493379,7.7e-05,1.5,0.283602,0.211024,0.024663,194.341058,22.715282,1.503946,0.944963,7066.34328226383,2338.39800841017,8.047397,58.7453,0.24805,5914.0,191.0,4.46485,0.254775,1.00635,0.112958,0.106,0.017,1.05,0.13495
584,5,5,5,5,5,5,5,106.6,215.6,47.31,1,0,0,PC,False,14.7034,0.007,1,spoc,SPOC,0.073,0.081,0.002485,0.417921,7.9e-05,1.843947,0.247587,46.183846,3.920988,41644.893112,3604.8499,5.657227,1.322447,159.379863446366,906.20845979845,9.291737,158.67,1.342,3278.0,100.0,4.97806,0.517731,0.275,0.06,,,0.368528,0.0204606
586,5,5,5,5,5,5,5,11.1,99.3,4.14,0,4,1,PC,False,8.9225,0.006,1,spoc,SPOC,0.072,0.073,0.001407,0.493826,5.5e-05,1.162615,0.459021,0.33725,0.048427,310.570859,44.601707,1.940277,4.062545,8648.33920298238,2459.53455395743,8.201568,96.6355,0.50395,6030.0,192.0,4.41585,0.275802,1.08524,0.131985,,,1.12,0.141539
587,5,5,5,5,5,5,5,94.3,145.3,317.0,1,0,2,PC,False,15.2474,0.008,1,spoc,SPOC,0.109,0.128,0.005268,2.819817,0.001165,6.611278,0.349024,220.283783,14.845177,183631.033642,13579.864,22.75573,21.919445,31.8484579920228,605.887303767899,12.677918,160.84,1.525,3601.0,119.0,4.81887,0.453432,0.441,0.086,,,0.271062,0.0207766
588,3,5,5,3,4,4,4,96.7,141.8,317.0,6,16,5,CP,True,10.0367,0.006,1,qlp-s34-tois,QLP,0.04,0.045,0.0002984,5.0037758,3e-06,3.439,0.182,8.053385,0.001485,7390.0,1.36807,19.7788,0.93671,1150.12,1622.0,210.0,341.997,2.8165,6442.0,136.5,3.91,0.09,2.09,0.09,,,1.3,0.209691
591,5,5,5,5,5,5,5,9.7,143.4,51.79,0,0,2,PC,False,13.7006,0.007,1,spoc,SPOC,0.058,0.06,0.003658,9.653456,0.002539,4.00937,0.258226,47.820639,4.558786,43088.5649,4189.9946,7.281973,1.406418,3.12657022024288,339.146075830893,13.058762,87.7731,0.34095,3359.0,69.0,4.93457,0.410313,0.315,0.055,,,0.341657,0.0202832
592,5,5,5,5,5,5,5,4.8,41.5,6.13,0,2,1,EB,False,10.194,0.006,1,spoc-s01-s36-b0A-PC,QLP,0.033,0.049,0.0030478325,1.92713275821747,0.00020987987,4.55300766211301,0.3852849,0.636317,0.037772,585.897862795726,34.789112,2.3659,0.51685,1087.61164311029,1464.66468949553,11.259578,203.532,1.1425,5952.0,664.1,,,1.25,0.27,,,,
593,5,5,5,5,5,5,5,55.3,107.7,120.72,1,0,1,PC,False,10.4091,0.006,1,qlp,QLP,0.046,0.058,0.00085,1.84051,6e-05,4.642,0.055,2.802446,0.000165,2577.82,0.152151,13.9166,1.05797,4390.21,2267.0,113.0,414.522,5.2525,5710.5,216.5,3.6,0.45,2.49,0.19,,,1.28,0.20692
594,5,5,5,5,5,5,5,59.6,112.7,317.0,9,0,3,EB,False,10.3001,0.006,1,spoc,QLP,0.045,0.039,0.0015802899,13.725252177625,0.0021086705,3.16941565471253,0.15170136,5.383122,0.225062,4945.76793423077,207.26817,20.3352568132764,14.115476,312.446065432009,1072.29310786434,31.775454,316.643,2.1045,6104.0,126.8,3.96,0.08,1.86397,0.0808844,,,1.15,0.148423
596,5,5,5,5,5,5,5,17.2,45.4,81.0,0,0,1,PC,False,10.1347,0.016,1,qlp,QLP,0.05,0.055,0.00691,2.97638,0.00175,3.212,0.957,0.864418,0.003636,795.842,3.34883,11.0372,1.52854,2695.88,2007.0,14.0,637.257,13.704,6492.5,372.3,3.57,0.63,3.56,0.44,,,1.46,0.253325
598,5,5,5,5,5,5,5,4.6,38.9,11.72,0,0,1,EB,False,9.7839,0.006,1,qlp-s06-ffi,QLP,0.077,0.075,0.00441,0.76983,3e-05,2.774,0.185,0.17394,0.000207,160.192,0.191012,,,49237.6,4149.0,32.0,402.762,5.5185,8658.0,230.9,3.92,0.11,,,-0.458135,0.0457707,1.8,0.282418
600,1,5,5,1,4,4,4,10.5,122.6,5.22,1,12,9,CP,True,7.3635,0.006,1,qlp-s62-ffi,SPOC/QLP,0.095,0.085,0.0012798,3.9846589,6.2e-06,2.146,0.528,0.48326,0.02424,445.0,22.3254,2.12827,0.10949,647.901,1405.0,25.0,45.683,0.10505,5903.0,,4.44653,,1.03,0.04,0.0169231,0.016641,1.09,0.13291
601,5,5,5,5,5,5,5,376.7,364.4,317.0,1,3,1,EB,False,8.5234,0.006,1,qlp-s09-ffi,UNKNOWN,0.049,0.045,0.00086,0.68831,4e-05,1.365,0.041,4.33382,0.256305,3983.64,236.038,21.715,5.31915,21261.5,3364.0,23.0,213.947,1.306,6054.0,193.0,3.47323,0.304437,3.13,0.09,,,1.08,0.135507
603,5,5,5,5,5,5,5,225.2,191.5,317.0,0,0,1,KP,True,11.6044,0.006,1,spoc-s01-s65-b0A-KP,SPOC/QLP,0.041,0.04,0.0001451,0.788838926489372,3.3269401e-07,1.64165389993842,0.0071697184,24.83571,0.101164,22614.8958862728,93.17087,16.4131054308724,0.77897197,3170.98884413474,1913.89641129474,357.8107,268.325,1.709,5568.0,,4.39267,,1.0280499458313,0.0486734,0.21,0.1,0.97,0.127479
604,5,5,5,5,5,5,5,374.5,565.2,114.79,0,0,3,KP,True,11.1184,0.006,1,spoc-s01-s65-b0A-CPKP,SPOC/QLP,0.069,0.066,3.116095e-05,0.813473271080055,3.0344734e-07,1.26296395605359,0.004698167,28.454176,0.094006,25866.834740031,86.57887,13.1118362739627,1.2943878,680.895269714086,1302.83623501241,539.76886,86.7467,0.3269,4400.0,,4.64555,,0.757649004459381,0.0747613,,,0.65,0.082049
605,5,5,5,5,4,5,5,27.2,79.4,113.28,0,0,1,CP,True,12.4399,0.006,1,spoc-s01-s36-b0A-CPKP,SPOC/QLP,0.042,0.057,0.001460856,4.56966980334873,5.9327713e-06,3.95361707366471,0.07687171,10.75967,0.184047,9861.07939196415,169.49892,13.0582927544622,0.6644163,616.12217995248,1270.68077843543,42.40866,562.256,9.6955,6122.0,188.0,4.283,,1.28305995464325,0.0608568,,,1.11,0.143814
608,5,5,5,5,5,5,5,25.3,94.2,99.31,0,1,2,KP,True,10.99,0.006,1,spoc-s01-s72-b0A-KP,SPOC/QLP,0.077,0.06,0.00055866945,9.28970063288851,6.2471067e-06,5.35891550119162,0.06378252,6.797599,0.066044,6241.26190640106,60.82712,11.4812614129768,0.5259388,327.83066926252,1085.255872722,101.507034,352.181,6.2825,6055.0,,4.22795,,1.41549003124237,0.0622965,,,1.24,0.190383
609,5,5,5,5,5,5,5,37.6,112.7,111.12,0,0,1,KP,True,11.248,0.006,1,spoc-s01-s65-b0A-KP,SPOC/QLP,0.083,0.084,0.00037225112,4.08604953569308,2.1916178e-06,4.54206070588441,0.046422906,7.718409,0.069928,7083.70911880668,64.40354,13.0323436942686,0.6635232,1434.77387880855,1569.69622893319,111.816475,500.258,13.1685,6580.0,,4.0663,,1.47740995883942,0.0742387,0.05,0.05,1.56,0.245319
610,5,5,5,5,5,5,5,13.0,116.0,5.71,2,6,1,EB,False,8.2046,0.006,1,qlp-s63-ffi,SPOC/QLP,0.05,0.058,0.0013011,1.0014437,1.7e-06,1.28,0.385,0.45176,0.864097,416.0,795.546,4.71785,1.44458,28733.4,3627.0,26.0,87.2682,0.28245,6380.0,80.0,4.438,,1.18,0.05,,,1.27,0.192852
614,5,5,5,5,5,5,5,123.6,246.1,121.01,0,11,5,KP,True,7.3212,0.006,1,spoc-s62-b0A,SPOC,0.09,0.067,0.0009165268,4.73592318960559,0.00029657118,7.08196116482889,0.050132286,2.542375,0.0312,2338.87455589106,28.736029,13.5752589192415,0.21154155,468.255987860357,1186.42580599896,79.11996,99.1596,0.52105,5370.0,,3.72765,,2.78714990615845,,0.27,0.1,,
615,5,5,5,5,5,5,5,149.1,320.4,317.0,0,3,1,EB,False,9.1116,0.006,1,spoc-s01-s65-b0A-PC,SPOC/QLP,0.041,0.05,0.0002416432,14.0661090046965,3.3757274e-06,3.47443548249511,0.016363243,18.079598,0.121293,16514.048296514,111.70845,21.5662737686919,1.115898,153.039452833822,897.058159105677,165.70532,131.018,0.577,6157.0,194.0,4.20407,0.308573,1.47641003131866,0.0761156,,,1.01,0.13158
617,5,5,5,5,5,5,5,10.2,28.3,1.95,1,1,2,KP,True,10.8372,0.007,1,spoc,UNKNOWN,0.074,0.083,0.0008845008,1.6289321997705,3.783475e-06,0.809275952968085,0.09636562,2.73093,0.105684,2512.11924470605,97.33358,1.21456642396614,0.15818869,20.9593188562353,545.712674611976,25.76042,12.613,0.007,3202.0,,4.86375,,0.226407006382942,0.00697427,,,0.195794,0.0201573
620,5,5,5,5,5,5,5,54.9,150.2,32.88,4,1,1,EB,False,11.1557,0.006,1,spoc-s09-b01,UNKNOWN,0.059,0.062,0.002717,0.579398,0.000108,1.64214,0.200189,1.438551,0.141322,1324.07712,130.15393,5.759676,9.940321,4535.91808479042,2093.08107182218,11.090368,191.494,1.5515,5688.0,188.0,4.48774,0.314376,0.950534,0.137621,,,0.88,0.105132
622,3,5,5,3,4,4,4,22.9,132.3,22.85,8,1,4,PC,True,11.6739,0.007,1,spoc,UNKNOWN,0.046,0.038,0.00025414512,3.6335735388124,3.272654e-06,1.78090766973933,0.053174198,9.442953,0.154976,8659.56899295867,142.72823,5.09241464006768,0.23408793,33.4742849468177,613.475999331427,51.374588,66.9071,0.15285,3765.0,65.0,4.75169,0.342271,0.544067978858948,0.016274,,,0.539888,0.0203613
623,5,5,5,5,5,5,5,40.2,84.2,317.0,0,0,1,EB,False,11.955,0.006,1,spoc-s01-s65-b0A-PC,SPOC/QLP,0.041,0.037,0.0004886439,10.5426253749189,6.4110714e-06,6.21452594779926,0.05191497,18.38407,0.140577,16789.8076115548,129.46811,22.0104105636622,1.0512202,437.183346127201,1166.23387502714,124.46334,677.796,15.1375,6114.0,194.0,4.28439,2.00499,1.6581699848175,0.0783919,,,1.4,0.24639
624,3,5,5,3,4,4,4,51.4,240.1,24.23,7,1,9,CP,True,11.8764,0.007,1,spoc-s01-s65-b0A-CP,SPOC/QLP,0.057,0.068,0.0003876,1.97716584192518,8.690407e-07,1.11041534486808,0.020793837,15.172616,0.146572,13877.3059698331,134.98889,5.2706002713204,0.17071044,40.7227688701156,644.286563678195,127.449066,46.0851,0.1156,3467.0,64.0,4.87946,0.378912,0.421943992376328,0.0125279,,,0.416017,0.0202508
